"","timestamp","GHR","DHR","DBT","WBT","AP","RH","DPT","diff_rat","clearness_index","DIR_rad","GND_rad","DIF_rad","TOT_rad","E_rel","PV_Yield","month","hour"
"1",2000-01-01 00:30:00,0,0,7.4,7.3,101960,98.6791251288844,7.20557990143784,NA,0,0,0,NA,NA,NA,NA,1,0
"2",2000-01-01 01:30:00,0,0,7.4,7.3,101960,98.6791251288844,7.20557990143784,NA,0,0,0,NA,NA,NA,NA,1,1
"3",2000-01-01 02:30:00,0,0,7.8,7.7,101960,98.6985353779064,7.607827984363,NA,0,0,0,NA,NA,NA,NA,1,2
"4",2000-01-01 03:30:00,0,0,8.6,8.3,102080,96.2170019498148,8.03145898425571,NA,0,0,0,NA,NA,NA,NA,1,3
"5",2000-01-01 04:30:00,0,0,7.8,7.2,102140,92.2435236900615,6.6203773664941,NA,0,0,0,NA,NA,NA,NA,1,4
"6",2000-01-01 05:30:00,0,0,6.6,5.9,102200,90.5443692573176,5.16443790511824,NA,0,0,0,NA,NA,NA,NA,1,5
"7",2000-01-01 06:30:00,0,0,5.4,4.9,102300,92.8979255647369,4.34411449211504,NA,0,0,0,NA,NA,NA,NA,1,6
"8",2000-01-01 07:30:00,0,0,4.3,4.1,102370,97.0163888052713,3.86866730754856,NA,0,NA,0,NA,NA,NA,NA,1,7
"9",2000-01-01 08:30:00,6,6,2,1.9,102470,98.352356281229,1.76770799982739,1,0.388565654002505,NA,0.099404473326547,NA,NA,NA,NA,1,8
"10",2000-01-01 09:30:00,41,41,1.7,1.6,102530,98.3299092006816,1.46510842882832,1,0.24403682401048,0,0.679263901064738,42.2394392850591,42.9187031861238,0.729131099400164,30.6674940141492,1,9
"11",2000-01-01 10:30:00,149,45,3.9,3.7,102570,96.9636068301462,3.46238092151353,0.302013422818792,0.53348544308802,344.80317862195,2.46854442094258,86.2428786481709,433.514601691063,0.983429135553429,417.804272191015,1,10
"12",2000-01-01 11:30:00,190,57,5,4.9,102580,98.546244080536,4.79006510234962,0.3,0.555997990749376,397.958454950457,3.14780832200732,103.422518892574,504.528782165038,0.968298292307119,478.763671026393,1,11
"13",2000-01-01 12:30:00,49,49,4.7,4.6,102530,98.5289500140108,4.48807595478227,1,0.139579423041558,0,0.811803198833468,42.958136711626,43.7699399104595,0.722904209977347,31.0086443550921,1,12
"14",2000-01-01 13:30:00,42,42,4.3,4.3,102530,100,4.3,1,0.136967612995875,0,0.695831313285829,36.7994085065616,37.4952398198474,0.685313230325328,25.1820642443073,1,13
"15",2000-01-01 14:30:00,27,27,4.6,4.6,102510,100,4.6,1,0.127650124029999,0,0.447320129969462,23.6214621475645,24.0687822775339,0.559645590255745,13.2005881071585,1,14
"16",2000-01-01 15:30:00,15,15,5.9,5.7,102450,97.2001586661089,5.4902093495534,1,0.207882272607138,NA,0.248511183316368,NA,NA,NA,NA,1,15
"17",2000-01-01 16:30:00,0,0,5.3,5.1,102470,97.1328905258605,4.88229995372698,NA,0,NA,0,NA,NA,NA,NA,1,16
"18",2000-01-01 17:30:00,0,0,3.9,3.8,102510,98.4801330660937,3.68243805020546,NA,0,NA,0,NA,NA,NA,NA,1,17
"19",2000-01-01 18:30:00,0,0,3.4,3.3,102510,98.4480865600753,3.17873718274201,NA,0,0,0,NA,NA,NA,NA,1,18
"20",2000-01-01 19:30:00,0,0,3.1,3.1,102500,100,3.1,NA,0,0,0,NA,NA,NA,NA,1,19
"21",2000-01-01 20:30:00,0,0,4,3.9,102520,98.4863267844692,3.78315132858809,NA,0,0,0,NA,NA,NA,NA,1,20
"22",2000-01-01 21:30:00,0,0,4.3,4.3,102490,100,4.3,NA,0,0,0,NA,NA,NA,NA,1,21
"23",2000-01-01 22:30:00,0,0,4.9,4.9,102430,100,4.9,NA,0,0,0,NA,NA,NA,NA,1,22
"24",2000-01-01 23:30:00,0,0,5.4,5.3,102440,98.5702600972235,5.19287458009523,NA,0,0,0,NA,NA,NA,NA,1,23
"25",2000-01-02 00:30:00,0,0,4.9,4.8,102440,98.5414464930494,4.6895412434467,NA,0,0,0,NA,NA,NA,NA,1,0
"26",2000-01-02 01:30:00,0,0,4.3,4.3,102450,100,4.3,NA,0,0,0,NA,NA,NA,NA,1,1
"27",2000-01-02 02:30:00,0,0,5.4,5.4,102430,100,5.4,NA,0,0,0,NA,NA,NA,NA,1,2
"28",2000-01-02 03:30:00,0,0,5.3,5.1,102440,97.1333296327932,4.88236475367659,NA,0,0,0,NA,NA,NA,NA,1,3
"29",2000-01-02 04:30:00,0,0,4.7,4.4,102380,95.6029607495344,4.0581181449963,NA,0,0,0,NA,NA,NA,NA,1,4
"30",2000-01-02 05:30:00,0,0,5,4.7,102480,95.6535702210009,4.36408391579562,NA,0,0,0,NA,NA,NA,NA,1,5
"31",2000-01-02 06:30:00,0,0,5.3,4.9,102450,94.2830197133888,4.45619434128747,NA,0,0,0,NA,NA,NA,NA,1,6
"32",2000-01-02 07:30:00,0,0,5.2,4.8,102470,94.2595945542446,4.35334110698787,NA,0,NA,0,NA,NA,NA,NA,1,7
"33",2000-01-02 08:30:00,6,6,4.4,4,102450,94.0716219069167,3.53060024024173,1,0.378452909167804,NA,0.099404473326547,NA,NA,NA,NA,1,8
"34",2000-01-02 09:30:00,41,41,4.1,3.8,102470,95.4917118599865,3.44479403938879,1,0.242883275795824,0,0.679263901064738,42.1035872133429,42.7828511144076,0.719502442480706,30.1667185556426,1,9
"35",2000-01-02 10:30:00,127,73,5.7,5,102570,90.1895348422972,4.21897479387509,0.574803149606299,0.452721151817881,178.289556502691,2.10406135207858,106.198337760343,286.591955615112,0.981445458419443,275.648885792838,1,10
"36",2000-01-02 11:30:00,137,95,7.2,6.2,102520,86.8349351773057,5.15494819572507,0.693430656934307,0.398941259523663,125.167335439585,2.26973547428949,121.808729801688,249.245800715562,0.97043600073989,237.039556086669,1,11
"37",2000-01-02 12:30:00,103,86,8,6.9,102500,85.9667028645617,5.79640407757287,0.83495145631068,0.291641218825313,49.9858874510052,1.70644345877239,94.8384122546171,146.530743164395,0.926508120905017,133.046685033978,1,12
"38",2000-01-02 13:30:00,42,42,8,6.8,102460,84.7170461431423,5.58510494308456,1,0.135853491486333,0,0.695831313285829,36.7983598713973,37.4941911846832,0.67225200873262,24.701434432914,1,13
"39",2000-01-02 14:30:00,57,48,8.6,7.2,102390,82.6155225361954,5.80999109648266,0.842105263157895,0.265911512197773,34.576803479921,0.944342496602197,52.5704167405822,88.0915627171053,0.852484377705106,73.5947474034826,1,14
"40",2000-01-02 15:30:00,16,16,7.5,6.5,102320,86.9951127143195,5.4764991293212,1,0.212672252740863,NA,0.265078595537459,NA,NA,NA,NA,1,15
"41",2000-01-02 16:30:00,0,0,7.3,6.3,102210,86.9042631829921,5.26475992308393,NA,0,NA,0,NA,NA,NA,NA,1,16
"42",2000-01-02 17:30:00,0,0,7.1,6.5,102250,92.0339682239534,5.89420088085593,NA,0,NA,0,NA,NA,NA,NA,1,17
"43",2000-01-02 18:30:00,0,0,6.9,6.7,102120,97.3101517364095,6.50326865673294,NA,0,0,0,NA,NA,NA,NA,1,18
"44",2000-01-02 19:30:00,0,0,7.3,7.2,102040,98.6736780362669,7.10493261595307,NA,0,0,0,NA,NA,NA,NA,1,19
"45",2000-01-02 20:30:00,0,0,7.7,7.6,101920,98.6939810843315,7.5073086102996,NA,0,0,0,NA,NA,NA,NA,1,20
"46",2000-01-02 21:30:00,0,0,9.2,8.9,101880,96.300432492155,8.64150006331711,NA,0,0,0,NA,NA,NA,NA,1,21
"47",2000-01-02 22:30:00,0,0,9.3,9.1,101810,97.5392752133596,8.93029208070306,NA,0,0,0,NA,NA,NA,NA,1,22
"48",2000-01-02 23:30:00,0,0,9.9,9.6,101670,96.3931708865037,9.35264197300335,NA,0,0,0,NA,NA,NA,NA,1,23
"49",2000-01-03 00:30:00,0,0,10.5,9.9,101650,92.9667716890832,9.41046583295628,NA,0,0,0,NA,NA,NA,NA,1,0
"50",2000-01-03 01:30:00,0,0,10.2,9.5,101610,91.7246363127733,8.91365912944912,NA,0,0,0,NA,NA,NA,NA,1,1
"51",2000-01-03 02:30:00,0,0,9.8,9.2,101540,92.7993708122898,8.68993507900316,NA,0,0,0,NA,NA,NA,NA,1,2
"52",2000-01-03 03:30:00,0,0,9.7,9.1,101510,92.7753115178005,8.58699868878242,NA,0,0,0,NA,NA,NA,NA,1,3
"53",2000-01-03 04:30:00,0,0,9.8,9.1,101460,91.615398261885,8.50020045248591,NA,0,0,0,NA,NA,NA,NA,1,4
"54",2000-01-03 05:30:00,0,0,9.7,9.2,101430,93.9722267580699,8.77654479682772,NA,0,0,0,NA,NA,NA,NA,1,5
"55",2000-01-03 06:30:00,0,0,9.7,9.3,101480,95.1691660606217,8.96398209166387,NA,0,0,0,NA,NA,NA,NA,1,6
"56",2000-01-03 07:30:00,0,0,9.7,9.5,101500,97.5768245861641,9.3348159344689,NA,0,NA,0,NA,NA,NA,NA,1,7
"57",2000-01-03 08:30:00,6,6,9.7,9.5,101520,97.5766056153743,9.33478257573211,1,0.364938042154426,NA,0.099404473326547,NA,NA,NA,NA,1,8
"58",2000-01-03 09:30:00,42,42,9.4,9.2,101570,97.5505767305135,9.03171092190812,1,0.247377446059077,0,0.695831313285829,43.3037755494433,43.9996068627291,0.706950851459933,30.4834483447985,1,9
"59",2000-01-03 10:30:00,79,66,9.5,9.3,101620,97.5585714340995,9.13262921179628,0.835443037974684,0.28020649092277,42.7225597709971,1.3088255654662,72.3180187360412,116.349404072504,0.89131109036252,101.629443922756,1,10
"60",2000-01-03 11:30:00,101,84,8.5,7.5,101700,87.5017685881729,6.54438389691417,0.831683168316832,0.292527364148688,50.4407887344537,1.67330863433021,92.4189871455161,144.5330845143,0.922756260680378,130.701432438796,1,11
"61",2000-01-03 12:30:00,104,87,8,6.7,101690,83.5295305479744,5.38175151205808,0.836538461538462,0.29257417769926,49.7444045282616,1.72301087099348,95.7806427583615,147.248058157617,0.9270457951101,133.775579290083,1,12
"62",2000-01-03 13:30:00,90,75,7.5,6.3,101650,84.4916862062243,5.05663280465939,0.833333333333333,0.288611608015651,46.782120752095,1.49106709989821,82.5650068640837,130.838194716077,0.915420999707378,117.376590386762,1,13
"63",2000-01-03 14:30:00,28,28,7.5,6.3,101640,84.4924424082552,5.05676127938305,1,0.128820363537601,0,0.463887542190553,24.49811328293,24.9620008251205,0.561562756410896,13.737375389108,1,14
"64",2000-01-03 15:30:00,17,17,7.2,6.2,101620,86.8928160808478,5.16452146957751,1,0.216672133365523,NA,0.28164600775855,NA,NA,NA,NA,1,15
"65",2000-01-03 16:30:00,0,0,6.5,5.5,101650,86.5372620624202,4.41752990858433,NA,0,NA,0,NA,NA,NA,NA,1,16
"66",2000-01-03 17:30:00,0,0,5.6,5.3,101660,95.7737320792877,4.97894848492817,NA,0,NA,0,NA,NA,NA,NA,1,17
"67",2000-01-03 18:30:00,0,0,5.2,4.9,101690,95.7056811413454,4.57082344420178,NA,0,0,0,NA,NA,NA,NA,1,18
"68",2000-01-03 19:30:00,0,0,4.8,4.6,101680,97.086853555677,4.37724832312911,NA,0,0,0,NA,NA,NA,NA,1,19
"69",2000-01-03 20:30:00,0,0,4.4,4.3,101680,98.5175209789956,4.18694666438225,NA,0,0,0,NA,NA,NA,NA,1,20
"70",2000-01-03 21:30:00,0,0,4,3.8,101710,96.9899037131895,3.56586371671341,NA,0,0,0,NA,NA,NA,NA,1,21
"71",2000-01-03 22:30:00,0,0,3.7,3.6,101700,98.4740637583249,3.4819246715157,NA,0,0,0,NA,NA,NA,NA,1,22
"72",2000-01-03 23:30:00,0,0,3.3,3.2,101770,98.4477485469031,3.07887211886096,NA,0,0,0,NA,NA,NA,NA,1,23
"73",2000-01-04 00:30:00,0,0,3.4,3.3,101770,98.4542535383852,3.17962250911355,NA,0,0,0,NA,NA,NA,NA,1,0
"74",2000-01-04 01:30:00,0,0,3.7,3.6,101740,98.4737371975595,3.48187768365986,NA,0,0,0,NA,NA,NA,NA,1,1
"75",2000-01-04 02:30:00,0,0,2.9,2.7,101650,96.8489856258946,2.44937558812518,NA,0,0,0,NA,NA,NA,NA,1,2
"76",2000-01-04 03:30:00,0,0,2.6,2.6,101610,100,2.6,NA,0,0,0,NA,NA,NA,NA,1,3
"77",2000-01-04 04:30:00,0,0,2.2,2.2,101560,100,2.2,NA,0,0,0,NA,NA,NA,NA,1,4
"78",2000-01-04 05:30:00,0,0,1.7,1.7,101510,100,1.7,NA,0,0,0,NA,NA,NA,NA,1,5
"79",2000-01-04 06:30:00,0,0,1.5,1.5,101440,100,1.5,NA,0,0,0,NA,NA,NA,NA,1,6
"80",2000-01-04 07:30:00,0,0,1.2,1.2,101410,100,1.2,NA,0,NA,0,NA,NA,NA,NA,1,7
"81",2000-01-04 08:30:00,6,6,0.8,0.8,101340,100,0.800000000000003,1,0.34877353971945,NA,0.099404473326547,NA,NA,NA,NA,1,8
"82",2000-01-04 09:30:00,42,42,0.1,0.1,101230,100,0.100000000000003,1,0.245708291597713,0,0.695831313285829,43.057455740035,43.7532870533208,0.739866878405816,31.7241757538914,1,9
"83",2000-01-04 10:30:00,38,38,0.6,0.5,101190,98.2589483015501,0.35729490134714,1,0.134028389628005,0,0.629561664401465,33.279195492793,33.9087571571945,0.671506229737146,22.3145428402261,1,10
"84",2000-01-04 11:30:00,48,48,1.6,1.6,101060,100,1.6,1,0.138208807919245,0,0.795235786612376,42.073250965317,42.8684867519294,0.729209069067229,30.6348875303614,1,11
"85",2000-01-04 12:30:00,105,88,2.5,2.4,100850,98.4021537735689,2.27383873728276,0.838095238095238,0.293354712446385,49.4873259622764,1.73957828321457,96.6868787275633,147.913782973054,0.952231494890925,138.031199421895,1,12
"86",2000-01-04 13:30:00,43,43,3.6,3.5,100680,98.4760857120211,3.38239591711672,1,0.136645153201735,0,0.71239872550692,37.6739971858127,38.3863959113196,0.693895549234653,26.1034262885435,1,13
"87",2000-01-04 14:30:00,28,28,5.7,5.4,100770,95.8093080106884,5.08377078120062,1,0.126976419910232,0,0.463887542190553,24.4958043921415,24.9596919343321,0.567129905734989,13.8722799792143,1,14
"88",2000-01-04 15:30:00,17,17,6,4.7,100850,82.3073179374549,3.21540487917257,1,0.207739434009596,NA,0.28164600775855,NA,NA,NA,NA,1,15
"89",2000-01-04 16:30:00,0,0,4.9,3.9,100950,85.7144171127449,2.71003163336816,NA,0,NA,0,NA,NA,NA,NA,1,16
"90",2000-01-04 17:30:00,0,0,4.4,3.5,101090,86.8511418006338,2.40387379121457,NA,0,NA,0,NA,NA,NA,NA,1,17
"91",2000-01-04 18:30:00,0,0,3.6,2.6,101200,84.9114641989112,1.30230337950759,NA,0,0,0,NA,NA,NA,NA,1,18
"92",2000-01-04 19:30:00,0,0,3.1,2.3,101330,87.6286321334632,1.24905172417054,NA,0,0,0,NA,NA,NA,NA,1,19
"93",2000-01-04 20:30:00,0,0,3.1,2.1,101390,84.5738330856216,0.756573779726292,NA,0,0,0,NA,NA,NA,NA,1,20
"94",2000-01-04 21:30:00,0,0,3,2,101480,84.5003269904397,0.646477419626182,NA,0,0,0,NA,NA,NA,NA,1,21
"95",2000-01-04 22:30:00,0,0,2.4,1.6,101510,87.2388096992524,0.498120786587504,NA,0,0,0,NA,NA,NA,NA,1,22
"96",2000-01-04 23:30:00,0,0,2.5,1.6,101520,85.7245645108881,0.354589626593748,NA,0,0,0,NA,NA,NA,NA,1,23
"97",2000-01-05 00:30:00,0,0,1.5,0.9,101540,90.0145401115524,0.0427525915408743,NA,0,0,0,NA,NA,NA,NA,1,0
"98",2000-01-05 01:30:00,0,0,2,1.3,101520,88.6213352312145,0.32121463892417,NA,0,0,0,NA,NA,NA,NA,1,1
"99",2000-01-05 02:30:00,0,0,1.6,1.2,101560,93.3537686237822,0.644512230342833,NA,0,0,0,NA,NA,NA,NA,1,2
"100",2000-01-05 03:30:00,0,0,2.1,1.6,101510,91.8861465176615,0.920540822812381,NA,0,0,0,NA,NA,NA,NA,1,3
"101",2000-01-05 04:30:00,0,0,2.2,1.7,101450,91.9241438624915,1.02529856100533,NA,0,0,0,NA,NA,NA,NA,1,4
"102",2000-01-05 05:30:00,0,0,1.2,0.8,101420,93.2397967165584,0.230850704693558,NA,0,0,0,NA,NA,NA,NA,1,5
"103",2000-01-05 06:30:00,0,0,1.8,1.2,101300,90.1596284259526,0.361337236157907,NA,0,0,0,NA,NA,NA,NA,1,6
"104",2000-01-05 07:30:00,0,0,1.8,1.3,101260,91.7903756605544,0.609056029064408,NA,0,NA,0,NA,NA,NA,NA,1,7
"105",2000-01-05 08:30:00,6,6,3,2.4,101220,90.6615554465869,1.62435814191059,1,0.330756228691148,NA,0.099404473326547,NA,NA,NA,NA,1,8
"106",2000-01-05 09:30:00,42,42,3.9,3.3,101200,91.008374721163,2.56775942266308,1,0.243809997821884,0,0.695831313285829,42.8561076145278,43.5519389278136,0.72462998028736,30.9278598338031,1,9
"107",2000-01-05 10:30:00,80,67,5.7,5,101100,90.2627550875387,4.23054424540484,0.8375,0.280419837967185,42.267120945127,1.32539297768729,73.2390105605359,116.83152448335,0.908422411328627,104.009727686557,1,10
"108",2000-01-05 11:30:00,102,85,7.8,6.7,101060,85.9604304732158,5.59892192055699,0.833333333333333,0.291837875977061,49.9445535747939,1.6898760465513,93.1685487724467,144.802978393792,0.92608063353485,131.417249289283,1,11
"109",2000-01-05 12:30:00,106,89,8.3,7.2,100940,86.2229386927081,6.13413897954003,0.839622641509434,0.293986034469594,49.2154653882709,1.75614569543566,97.851202468632,148.822813552339,0.92686791336046,135.180308844535,1,12
"110",2000-01-05 13:30:00,92,77,9.2,8,100850,85.4758217019923,6.89144603604159,0.83695652173913,0.289588219649888,46.1491628681992,1.52420192434039,84.5905955093162,132.263960301856,0.909268927108584,117.858239093225,1,13
"111",2000-01-05 14:30:00,83,57,9.3,8.2,100750,86.7186053088598,7.20028803281532,0.686746987951807,0.370826676669986,96.6579464986755,1.37509521435057,74.8701191475213,172.903160860547,0.93718628452678,158.801621491636,1,14
"112",2000-01-05 15:30:00,18,18,9.5,8.1,100640,83.3013166075428,6.81000885353206,1,0.210891323007506,NA,0.298213419979641,NA,NA,NA,NA,1,15
"113",2000-01-05 16:30:00,0,0,9.1,7.8,100590,84.253294960839,6.58372476780043,NA,0,NA,0,NA,NA,NA,NA,1,16
"114",2000-01-05 17:30:00,0,0,9.3,8.1,100560,85.5464611969096,7.00163280903858,NA,0,NA,0,NA,NA,NA,NA,1,17
"115",2000-01-05 18:30:00,0,0,9.4,8.5,100540,89.1483044687557,7.703285520413,NA,0,0,0,NA,NA,NA,NA,1,18
"116",2000-01-05 19:30:00,0,0,9.5,8.6,100460,89.1901601725318,7.80880817787128,NA,0,0,0,NA,NA,NA,NA,1,19
"117",2000-01-05 20:30:00,0,0,9.8,9,100360,90.480311230889,8.3162628072089,NA,0,0,0,NA,NA,NA,NA,1,20
"118",2000-01-05 21:30:00,0,0,10.2,9.6,100320,92.9366911620235,9.10829046274847,NA,0,0,0,NA,NA,NA,NA,1,21
"119",2000-01-05 22:30:00,0,0,11.2,10.4,100240,90.9252725038987,9.77264185746756,NA,0,0,0,NA,NA,NA,NA,1,22
"120",2000-01-05 23:30:00,0,0,11.4,10.3,100210,87.6650824471358,9.42596521003751,NA,0,0,0,NA,NA,NA,NA,1,23
"121",2000-01-06 00:30:00,0,0,11.3,10.3,100230,88.7304664345927,9.50722932691268,NA,0,0,0,NA,NA,NA,NA,1,0
"122",2000-01-06 01:30:00,0,0,9.4,8.9,100310,93.9400205658825,8.47371874380892,NA,0,0,0,NA,NA,NA,NA,1,1
"123",2000-01-06 02:30:00,0,0,9.3,8.1,100360,85.5599044416102,7.00392472700969,NA,0,0,0,NA,NA,NA,NA,1,2
"124",2000-01-06 03:30:00,0,0,8.8,7.7,100370,86.5052207517559,6.67290094188213,NA,0,0,0,NA,NA,NA,NA,1,3
"125",2000-01-06 04:30:00,0,0,8.8,7.8,100400,87.7113096356615,6.8744795327031,NA,0,0,0,NA,NA,NA,NA,1,4
"126",2000-01-06 05:30:00,0,0,8.4,7.4,100420,87.5324775363456,6.45106078377428,NA,0,0,0,NA,NA,NA,NA,1,5
"127",2000-01-06 06:30:00,0,0,8.3,7.4,100440,88.7202105254396,6.5483368248025,NA,0,0,0,NA,NA,NA,NA,1,6
"128",2000-01-06 07:30:00,0,0,8.3,7.4,100530,88.7153631981888,6.54754284986476,NA,0,NA,0,NA,NA,NA,NA,1,7
"129",2000-01-06 08:30:00,6,6,8.1,7.2,100560,88.6314601764584,6.33665419365779,1,0.311645963987436,NA,0.099404473326547,NA,NA,NA,NA,1,8
"130",2000-01-06 09:30:00,43,43,7.9,6.9,100730,87.2845759857778,5.91793260921018,1,0.247448646121438,0,0.71239872550692,44.0518456890661,44.764244414573,0.716565800363892,31.4349960940811,1,9
"131",2000-01-06 10:30:00,81,67,7.8,6.9,100840,88.4903606052534,6.01788615518387,0.827160493827161,0.282006209066888,45.244087921887,1.34196038990838,72.9309647354244,119.51701304722,0.902360633777304,105.69049868765,1,10
"132",2000-01-06 11:30:00,103,86,7.9,7,100900,88.5292651628976,6.12280432838341,0.83495145631068,0.292704032666171,49.6720865659253,1.70644345877239,94.280781599228,145.659311623926,0.926292950156591,132.224729612266,1,11
"133",2000-01-06 12:30:00,107,89,9,7.8,100960,85.3649692480229,6.67628770060084,0.831775700934579,0.294471778747574,51.8078756026159,1.77271310765676,97.5309576806135,151.111546390886,0.925382007687304,137.039188060253,1,12
"134",2000-01-06 13:30:00,93,78,8.1,7.1,101040,87.3584997425261,6.12697529353289,0.838709677419355,0.28984401730901,45.8131465209525,1.54076933656148,85.734920026855,133.088835884369,0.914876017194858,119.324588424852,1,13
"135",2000-01-06 14:30:00,61,51,8.6,7,101120,80.3115781434725,5.40214480341251,0.836065573770492,0.268382766028183,36.7422107579013,1.01061214548656,55.3371374092063,93.0899603125942,0.861648881101875,78.6066429422614,1,14
"136",2000-01-06 15:30:00,19,19,6.7,6,101290,90.6228668903786,5.27572718705872,1,0.213451002125555,NA,0.314780832200732,NA,NA,NA,NA,1,15
"137",2000-01-06 16:30:00,0,0,6,5.4,101430,91.7249479019746,4.75681642776467,NA,0,NA,0,NA,NA,NA,NA,1,16
"138",2000-01-06 17:30:00,0,0,5,4.4,101500,91.3886312013189,3.71481276621881,NA,0,NA,0,NA,NA,NA,NA,1,17
"139",2000-01-06 18:30:00,0,0,4.2,3.7,101630,92.5714471126245,3.10475283395155,NA,0,0,0,NA,NA,NA,NA,1,18
"140",2000-01-06 19:30:00,0,0,4.1,3.7,101660,94.023209394133,3.22547117942039,NA,0,0,0,NA,NA,NA,NA,1,19
"141",2000-01-06 20:30:00,0,0,3.5,3.3,101730,96.9264288698271,3.05841263765437,NA,0,0,0,NA,NA,NA,NA,1,20
"142",2000-01-06 21:30:00,0,0,3.4,3.1,101770,95.3758039991192,2.73147380501755,NA,0,0,0,NA,NA,NA,NA,1,21
"143",2000-01-06 22:30:00,0,0,3.5,3.1,101780,93.8685218975434,2.60663456925526,NA,0,0,0,NA,NA,NA,NA,1,22
"144",2000-01-06 23:30:00,0,0,3,2.7,101800,95.296243800241,2.32197557610906,NA,0,0,0,NA,NA,NA,NA,1,23
"145",2000-01-07 00:30:00,0,0,3,2.7,101830,95.2954730597185,2.32186207782195,NA,0,0,0,NA,NA,NA,NA,1,0
"146",2000-01-07 01:30:00,0,0,2.6,2.4,101800,96.805668145137,2.14422873067433,NA,0,0,0,NA,NA,NA,NA,1,1
"147",2000-01-07 02:30:00,0,0,3,2.8,101750,96.8606368912306,2.55069261960401,NA,0,0,0,NA,NA,NA,NA,1,2
"148",2000-01-07 03:30:00,0,0,4.4,4.2,101710,97.0388314886302,3.97160170140702,NA,0,0,0,NA,NA,NA,NA,1,3
"149",2000-01-07 04:30:00,0,0,5.1,4.7,101630,94.2615094025996,4.25432655866897,NA,0,0,0,NA,NA,NA,NA,1,4
"150",2000-01-07 05:30:00,0,0,5.3,4.8,101570,92.8963340911373,4.24473683516113,NA,0,0,0,NA,NA,NA,NA,1,5
"151",2000-01-07 06:30:00,0,0,5.5,4.9,101570,91.555191486848,4.23548511993169,NA,0,0,0,NA,NA,NA,NA,1,6
"152",2000-01-07 07:30:00,0,0,5.8,5.3,101560,93.0352901011305,4.76180125969593,NA,0,NA,0,NA,NA,NA,NA,1,7
"153",2000-01-07 08:30:00,6,6,6.2,5.7,101530,93.1437930138683,5.17514156577994,1,0.292108930724704,NA,0.099404473326547,NA,NA,NA,NA,1,8
"154",2000-01-07 09:30:00,43,36,6.6,6,101510,91.9108584501274,5.37984212764518,0.837209302325581,0.245072280489937,30.0389080316647,0.71239872550692,37.966580506039,68.7178872632107,0.815219931618139,54.8997875285445,1,9
"155",2000-01-07 10:30:00,81,68,7,6.3,101490,90.7197553097647,5.58764389805734,0.839506172839506,0.279942837699025,41.7408054527767,1.34196038990838,74.3034974048082,117.386263247493,0.903399110075334,103.925712837797,1,10
"156",2000-01-07 11:30:00,104,87,7.9,6.9,101380,87.2446572416162,5.91131960583594,0.836538461538462,0.293415788738779,49.3845035066693,1.72301087099348,95.5609160994718,146.668430477135,0.92705763651083,133.250686738708,1,11
"157",2000-01-07 12:30:00,51,51,8.1,7.1,101330,87.3409232389009,6.12406133973911,1,0.139218650265546,0,0.84493802327565,44.7146003806573,45.559538403933,0.720029307465167,32.1481188277082,1,12
"158",2000-01-07 13:30:00,94,79,8.8,7.5,101210,84.0376519679638,6.25265075229226,0.840425531914894,0.289952588390082,45.4655061764997,1.55733674878257,86.8522291313846,133.875072056667,0.912504215035724,119.718336189121,1,13
"159",2000-01-07 14:30:00,63,52,8.9,7.4,101150,81.7093400962047,5.94364299132457,0.825396825396825,0.272844980535513,39.9310598181705,1.04374696992874,56.430500027839,97.4053068159382,0.867649969842206,82.8234372908933,1,14
"160",2000-01-07 15:30:00,20,20,9,7.4,101070,80.5967783542085,5.84302247462192,1,0.21548238815932,NA,0.331348244421823,NA,NA,NA,NA,1,15
"161",2000-01-07 16:30:00,0,0,8.9,7.2,100990,79.3499643602852,5.52070051116749,NA,0,NA,0,NA,NA,NA,NA,1,16
"162",2000-01-07 17:30:00,0,0,8.8,7.2,100940,80.469475077477,5.62530649243179,NA,0,NA,0,NA,NA,NA,NA,1,17
"163",2000-01-07 18:30:00,0,0,8.8,7.3,100910,81.6645199119536,5.83809859210276,NA,0,0,0,NA,NA,NA,NA,1,18
"164",2000-01-07 19:30:00,0,0,8.8,7.4,100860,82.8645514042333,6.04903465884699,NA,0,0,0,NA,NA,NA,NA,1,19
"165",2000-01-07 20:30:00,0,0,8.5,7.3,100800,85.1116946144712,6.14260978692463,NA,0,0,0,NA,NA,NA,NA,1,20
"166",2000-01-07 21:30:00,0,0,8.5,7.6,100750,88.7848443803136,6.75609782875459,NA,0,0,0,NA,NA,NA,NA,1,21
"167",2000-01-07 22:30:00,0,0,8.7,7.9,100740,90.0875067216965,7.16582231488885,NA,0,0,0,NA,NA,NA,NA,1,22
"168",2000-01-07 23:30:00,0,0,8.9,8.1,100760,90.1570452329061,7.37462668544319,NA,0,0,0,NA,NA,NA,NA,1,23
"169",2000-01-08 00:30:00,0,0,8.6,8.2,100780,94.9942821738569,7.84348755355411,NA,0,0,0,NA,NA,NA,NA,1,0
"170",2000-01-08 01:30:00,0,0,8.4,8.1,100860,96.2114022728387,7.83152621677109,NA,0,0,0,NA,NA,NA,NA,1,1
"171",2000-01-08 02:30:00,0,0,7.9,7.1,100930,89.7867714672529,6.32722410033575,NA,0,0,0,NA,NA,NA,NA,1,2
"172",2000-01-08 03:30:00,0,0,7.7,6.6,100990,85.9132628809369,5.49279927203298,NA,0,0,0,NA,NA,NA,NA,1,3
